event_type,code_system,raw_code,normalized_code,mimic_token,mimic_token_id,mapping_status,oov_cause,needed_normalization,description,source_code_system,n_events,n_patients,sample_description
procedure,ICD10PCS,0WHR8YZ,0WHR8YZ,CCS_111,14.0,mapped_ccs,,false,Other non-OR therapeutic procedures of urinary tract (procedure),ICD-10-PCS,2,2,"Insertion of Other Device into Genitourinary Tract, Via Natural or Artificial Opening Endoscopic"
procedure,ICD10PCS,0T143JD,0T143JD,CCS_112,15.0,mapped_ccs,,false,Other OR therapeutic procedures of urinary tract (procedure),ICD-10-PCS,1,1,"Bypass Left Kidney Pelvis to Cutaneous with Synthetic Substitute, Percutaneous Approach"
procedure,ICD9PCS,64.44,6444,CCS_118,21.0,mapped_ccs,,true,Other OR therapeutic procedures; male genital (procedure),ICD-9-CM Volume 3,3,3,RECONSTRUCTION OF PENIS
procedure,ICD9PCS,46.03,4603,CCS_96,227.0,mapped_ccs,,true,Other OR lower GI therapeutic procedures (procedure),ICD-9-CM Volume 3,4,3,LG BOWEL EXTERIORIZATION
procedure,ICD10PCS,09Q77ZZ,09Q77ZZ,CCS_22,134.0,mapped_ccs,,false,Tympanoplasty (procedure),ICD-10-PCS,1,1,"Repair Right Tympanic Membrane, Via Natural or Artificial Opening"
procedure,ICD10PCS,0DH63MZ,0DH63MZ,CCS_94,225.0,mapped_ccs,,false,Other OR upper GI therapeutic procedures (procedure),ICD-10-PCS,1,1,"Insertion of Stimulator Lead into Stomach, Percutaneous Approach"
procedure,ICD10PCS,09DV4ZZ,09DV4ZZ,CCS_26,150.0,mapped_ccs,,false,Other therapeutic ear procedures (procedure),ICD-10-PCS,2,2,"Extraction of Left Ethmoid Sinus, Percutaneous Endoscopic Approach"
procedure,ICD10PCS,02LR3CT,02LR3CT,CCS_61,189.0,mapped_ccs,,false,Other OR procedures on vessels other than head and neck (procedure),ICD-10-PCS,1,1,"Occlusion of Ductus Arteriosus with Extraluminal Device, Percutaneous Approach"
procedure,ICD10PCS,0DH673Z,0DH673Z,CCS_93,224.0,mapped_ccs,,false,Other non-OR upper GI therapeutic procedures (procedure),ICD-10-PCS,1,1,"Insertion of Infusion Device into Stomach, Via Natural or Artificial Opening"
procedure,ICD10PCS,0KX44ZZ,0KX44ZZ,CCS_160,68.0,mapped_ccs,,false,Other therapeutic procedures on muscles and tendons (procedure),ICD-10-PCS,1,1,"Transfer Tongue, Palate, Pharynx Muscle, Percutaneous Endoscopic Approach"
procedure,ICD9PCS,57.22,5722,CCS_112,15.0,mapped_ccs,,true,Other OR therapeutic procedures of urinary tract (procedure),ICD-9-CM Volume 3,2,2,REVISE CLO VESICOSTOMY
procedure,ICD9PCS,33.71,3371,CCS_41,167.0,mapped_ccs,,true,Other non-OR therapeutic procedures on respiratory system (procedure),ICD-9-CM Volume 3,1,1,"ENDO INS/RE BRON VAL,ONE"
procedure,ICD10PCS,0CNM0ZZ,0CNM0ZZ,CCS_33,158.0,mapped_ccs,,false,Other OR therapeutic procedures on nose; mouth and pharynx (procedure),ICD-10-PCS,1,1,"Release Pharynx, Open Approach"
procedure,ICD10PCS,0W9J00Z,0W9J00Z,CCS_99,230.0,mapped_ccs,,false,Other OR gastrointestinal therapeutic procedures (procedure),ICD-10-PCS,1,1,"Drainage of Pelvic Cavity with Drainage Device, Open Approach"
procedure,ICD9PCS,96.23,9623,CCS_95,226.0,mapped_ccs,,true,Other non-OR lower GI therapeutic procedures (procedure),ICD-9-CM Volume 3,2,2,DILATION ANAL SPHINCTER
procedure,ICD9PCS,59.4,594,CCS_106,8.0,mapped_ccs,,true,Genitourinary incontinence procedures (procedure),ICD-9-CM Volume 3,1,1,SUPRAPUBIC SLING OP
procedure,ICD10PCS,0C9P0ZZ,0C9P0ZZ,CCS_33,158.0,mapped_ccs,,false,Other OR therapeutic procedures on nose; mouth and pharynx (procedure),ICD-10-PCS,2,2,"Drainage of Tonsils, Open Approach"
procedure,ICD10PCS,0TV68ZZ,0TV68ZZ,CCS_112,15.0,mapped_ccs,,false,Other OR therapeutic procedures of urinary tract (procedure),ICD-10-PCS,2,2,"Restriction of Right Ureter, Via Natural or Artificial Opening Endoscopic"
procedure,ICD10PCS,08SN0ZZ,08SN0ZZ,CCS_19,100.0,mapped_ccs,,false,Other therapeutic procedures on eyelids; conjunctiva; cornea (procedure),ICD-10-PCS,2,2,"Reposition Right Upper Eyelid, Open Approach"
procedure,ICD9PCS,58.46,5846,CCS_109,11.0,mapped_ccs,,true,Procedures on the urethra (procedure),ICD-9-CM Volume 3,1,1,URETH RECONSTRUCTION NEC
procedure,ICD10PCS,0CQ1XZZ,0CQ1XZZ,CCS_32,157.0,mapped_ccs,,false,Other non-OR therapeutic procedures on nose; mouth and pharynx (procedure),ICD-10-PCS,1,1,"Repair Lower Lip, External Approach"
procedure,ICD10PCS,0TF78ZZ,0TF78ZZ,CCS_107,9.0,mapped_ccs,,false,Extracorporeal lithotripsy; urinary (procedure),ICD-10-PCS,2,1,"Fragmentation in Left Ureter, Via Natural or Artificial Opening Endoscopic"
procedure,ICD9PCS,57.94,5794,CCS_108,10.0,mapped_ccs,,true,Indwelling catheter (procedure),ICD-9-CM Volume 3,4,3,INSERT INDWELLING CATH
procedure,ICD10PCS,0W9900Z,0W9900Z,CCS_39,164.0,mapped_ccs,,false,Incision of pleura; thoracentesis; chest drainage (procedure),ICD-10-PCS,2,1,"Drainage of Right Pleural Cavity with Drainage Device, Open Approach"
procedure,ICD9PCS,64.2,642,CCS_118,21.0,mapped_ccs,,true,Other OR therapeutic procedures; male genital (procedure),ICD-9-CM Volume 3,1,1,LOCAL EXCIS PENILE LES
procedure,ICD9PCS,58.47,5847,CCS_109,11.0,mapped_ccs,,true,Procedures on the urethra (procedure),ICD-9-CM Volume 3,5,5,URETHRAL MEATOPLASTY
procedure,ICD10PCS,0DP6XUZ,0DP6XUZ,CCS_93,224.0,mapped_ccs,,false,Other non-OR upper GI therapeutic procedures (procedure),ICD-10-PCS,2,2,"Removal of Feeding Device from Stomach, External Approach"
procedure,ICD10PCS,099T4ZZ,099T4ZZ,CCS_26,150.0,mapped_ccs,,false,Other therapeutic ear procedures (procedure),ICD-10-PCS,2,2,"Drainage of Left Frontal Sinus, Percutaneous Endoscopic Approach"
procedure,ICD10PCS,B338ZZZ,B338ZZZ,CCS_198,109.0,mapped_ccs,,false,Magnetic resonance imaging (procedure),ICD-10-PCS,2,2,Magnetic Resonance Imaging (MRI) of Bilateral Internal Carotid Arteries
procedure,ICD10PCS,09HE05Z,09HE05Z,CCS_26,150.0,mapped_ccs,,false,Other therapeutic ear procedures (procedure),ICD-10-PCS,2,2,"Insertion of Single Channel Cochlear Prosthesis into Left Inner Ear, Open Approach"
procedure,ICD10PCS,0VXTXZS,0VXTXZS,CCS_118,21.0,mapped_ccs,,false,Other OR therapeutic procedures; male genital (procedure),ICD-10-PCS,1,1,"Transfer Prepuce to Penis, External Approach"
procedure,ICD10PCS,8E09XY8,8E09XY8,CCS_231,147.0,mapped_ccs,,false,Other therapeutic procedures (procedure),ICD-10-PCS,3,3,Suture Removal from Head and Neck Region
procedure,ICD10PCS,0VQSXZZ,0VQSXZZ,CCS_118,21.0,mapped_ccs,,false,Other OR therapeutic procedures; male genital (procedure),ICD-10-PCS,2,2,"Repair Penis, External Approach"
procedure,ICD10PCS,049R3ZZ,049R3ZZ,CCS_63,191.0,mapped_ccs,,false,Other non-OR therapeutic cardiovascular procedures (procedure),ICD-10-PCS,6,2,"Drainage of Right Posterior Tibial Artery, Percutaneous Approach"
procedure,ICD10PCS,3E0R3GC,3E0R3GC,CCS_5,176.0,mapped_ccs,,false,Insertion of catheter or spinal stimulator and injection into spinal canal (procedure),ICD-10-PCS,2,1,"Introduction of Other Therapeutic Substance into Spinal Canal, Percutaneous Approach"
procedure,ICD9PCS,86.01,8601,CCS_174,83.0,mapped_ccs,,true,Other non-OR therapeutic procedures on skin and breast (procedure),ICD-9-CM Volume 3,1,1,ASPIRATION SKIN & SUBQ
procedure,ICD10PCS,B54CZZA,B54CZZA,CCS_197,108.0,mapped_ccs,,false,Other diagnostic ultrasound (procedure),ICD-10-PCS,5,4,"Ultrasonography of Left Lower Extremity Veins, Guidance"
procedure,ICD10PCS,0T943ZZ,0T943ZZ,CCS_111,14.0,mapped_ccs,,false,Other non-OR therapeutic procedures of urinary tract (procedure),ICD-10-PCS,1,1,"Drainage of Left Kidney Pelvis, Percutaneous Approach"
procedure,ICD10PCS,BG44ZZZ,BG44ZZZ,CCS_197,108.0,mapped_ccs,,false,Other diagnostic ultrasound (procedure),ICD-10-PCS,3,3,Ultrasonography of Thyroid Gland
procedure,ICD10PCS,0G9G3ZX,0G9G3ZX,CCS_11,12.0,mapped_ccs,,false,Diagnostic endocrine procedures (procedure),ICD-10-PCS,1,1,"Drainage of Left Thyroid Gland Lobe, Percutaneous Approach, Diagnostic"
procedure,ICD10PCS,3E0U33Z,3E0U33Z,CCS_156,63.0,mapped_ccs,,false,Injections and aspirations of muscles; tendons; bursa; joints and soft tissue (procedure),ICD-10-PCS,3,3,"Introduction of Anti-inflammatory into Joints, Percutaneous Approach"
procedure,ICD9PCS,49.39,4939,CCS_96,227.0,mapped_ccs,,true,Other OR lower GI therapeutic procedures (procedure),ICD-9-CM Volume 3,1,1,OTHER DESTRUC ANUS LES
procedure,ICD10PCS,0TC03ZZ,0TC03ZZ,CCS_103,5.0,mapped_ccs,,false,Nephrotomy and nephrostomy (procedure),ICD-10-PCS,2,1,"Extirpation of Matter from Right Kidney, Percutaneous Approach"
procedure,ICD10PCS,0T767DZ,0T767DZ,CCS_102,4.0,mapped_ccs,,false,Ureteral catheterization (procedure),ICD-10-PCS,1,1,"Dilation of Right Ureter with Intraluminal Device, Via Natural or Artificial Opening"
procedure,ICD10PCS,0T1B47D,0T1B47D,CCS_112,15.0,mapped_ccs,,false,Other OR therapeutic procedures of urinary tract (procedure),ICD-10-PCS,2,2,"Bypass Bladder to Cutaneous with Autologous Tissue Substitute, Percutaneous Endoscopic Approach"
procedure,ICD10PCS,0DSK0ZZ,0DSK0ZZ,CCS_96,227.0,mapped_ccs,,false,Other OR lower GI therapeutic procedures (procedure),ICD-10-PCS,1,1,"Reposition Ascending Colon, Open Approach"
procedure,ICD9PCS,47.91,4791,CCS_96,227.0,mapped_ccs,,true,Other OR lower GI therapeutic procedures (procedure),ICD-9-CM Volume 3,4,4,APPENDICOSTOMY
procedure,ICD10PCS,0JB83ZZ,0JB83ZZ,CCS_174,83.0,mapped_ccs,,false,Other non-OR therapeutic procedures on skin and breast (procedure),ICD-10-PCS,1,1,"Excision of Abdomen Subcutaneous Tissue and Fascia, Percutaneous Approach"
procedure,ICD10PCS,5A1522H,5A1522H,CCS_50,177.0,mapped_ccs,,false,Extracorporeal circulation auxiliary to open heart procedures (procedure),ICD-10-PCS,2,2,"Extracorporeal Oxygenation, Membrane, Peripheral Veno-venous"
procedure,ICD10PCS,0TS74ZZ,0TS74ZZ,CCS_112,15.0,mapped_ccs,,false,Other OR therapeutic procedures of urinary tract (procedure),ICD-10-PCS,1,1,"Reposition Left Ureter, Percutaneous Endoscopic Approach"
procedure,ICD9PCS,48.40,4840,CCS_78,207.0,mapped_ccs,,true,Colorectal resection (procedure),ICD-9-CM Volume 3,2,2,PULL-THRU RES RECTUM NOS
procedure,ICD10PCS,0J9B00Z,0J9B00Z,CCS_168,76.0,mapped_ccs,,false,Incision and drainage; skin and subcutaneous tissue (procedure),ICD-10-PCS,1,1,"Drainage of Perineum Subcutaneous Tissue and Fascia with Drainage Device, Open Approach"
procedure,ICD10PCS,3E0K7GC,3E0K7GC,CCS_111,14.0,mapped_ccs,,false,Other non-OR therapeutic procedures of urinary tract (procedure),ICD-10-PCS,2,2,"Introduction of Other Therapeutic Substance into Genitourinary Tract, Via Natural or Artificial Opening"
procedure,ICD9PCS,02.31,0231,CCS_2,111.0,mapped_ccs,,true,Insertion; replacement; or removal of extracranial ventricular shunt (procedure),ICD-9-CM Volume 3,1,1,VENTRICL SHUNT-HEAD/NECK
procedure,ICD10PCS,0TQ44ZZ,0TQ44ZZ,CCS_112,15.0,mapped_ccs,,false,Other OR therapeutic procedures of urinary tract (procedure),ICD-10-PCS,1,1,"Repair Left Kidney Pelvis, Percutaneous Endoscopic Approach"
procedure,ICD10PCS,0DBA0ZZ,0DBA0ZZ,CCS_96,227.0,mapped_ccs,,false,Other OR lower GI therapeutic procedures (procedure),ICD-10-PCS,3,3,"Excision of Jejunum, Open Approach"
procedure,ICD10PCS,0DBK0ZZ,0DBK0ZZ,CCS_79,208.0,mapped_ccs,,false,Local excision of large intestine lesion (not endoscopic) (procedure),ICD-10-PCS,1,1,"Excision of Ascending Colon, Open Approach"
procedure,ICD10PCS,0DBM0ZZ,0DBM0ZZ,CCS_79,208.0,mapped_ccs,,false,Local excision of large intestine lesion (not endoscopic) (procedure),ICD-10-PCS,1,1,"Excision of Descending Colon, Open Approach"
procedure,ICD10PCS,0DBL0ZZ,0DBL0ZZ,CCS_79,208.0,mapped_ccs,,false,Local excision of large intestine lesion (not endoscopic) (procedure),ICD-10-PCS,1,1,"Excision of Transverse Colon, Open Approach"
procedure,ICD10PCS,CD1YYZZ,CD1YYZZ,CCS_210,124.0,mapped_ccs,,false,Other nuclear medicine imaging (procedure),ICD-10-PCS,1,1,Planar Nuclear Medicine Imaging of Digestive System using Other Radionuclide
procedure,ICD10PCS,0D168ZA,0D168ZA,CCS_94,225.0,mapped_ccs,,false,Other OR upper GI therapeutic procedures (procedure),ICD-10-PCS,1,1,"Bypass Stomach to Jejunum, Via Natural or Artificial Opening Endoscopic"
procedure,ICD10PCS,0B9G8ZX,0B9G8ZX,CCS_37,162.0,mapped_ccs,,false,Diagnostic bronchoscopy and biopsy of bronchus (procedure),ICD-10-PCS,16,10,"Drainage of Left Upper Lung Lobe, Via Natural or Artificial Opening Endoscopic, Diagnostic"
procedure,ICD10PCS,0DBT4ZX,0DBT4ZX,CCS_97,228.0,mapped_ccs,,false,Other gastrointestinal diagnostic procedures (procedure),ICD-10-PCS,1,1,"Excision of Lesser Omentum, Percutaneous Endoscopic Approach, Diagnostic"
procedure,ICD10PCS,0WPG30Z,0WPG30Z,CCS_99,230.0,mapped_ccs,,false,Other OR gastrointestinal therapeutic procedures (procedure),ICD-10-PCS,1,1,"Removal of Drainage Device from Peritoneal Cavity, Percutaneous Approach"
procedure,ICD10PCS,0DBJ4ZZ,0DBJ4ZZ,CCS_96,227.0,mapped_ccs,,false,Other OR lower GI therapeutic procedures (procedure),ICD-10-PCS,1,1,"Excision of Appendix, Percutaneous Endoscopic Approach"
procedure,ICD10PCS,0H99XZZ,0H99XZZ,CCS_175,84.0,mapped_ccs,,false,Other OR therapeutic procedures on skin and breast (procedure),ICD-10-PCS,1,1,"Drainage of Perineum Skin, External Approach"
procedure,ICD10PCS,0JPV0XZ,0JPV0XZ,CCS_174,83.0,mapped_ccs,,false,Other non-OR therapeutic procedures on skin and breast (procedure),ICD-10-PCS,1,1,"Removal of Tunneled Vascular Access Device from Upper Extremity Subcutaneous Tissue and Fascia, Open Approach"
procedure,ICD9PCS,15.6,156,CCS_21,123.0,mapped_ccs,,true,Other extraocular muscle and orbit therapeutic procedures (procedure),ICD-9-CM Volume 3,4,3,REVIS EXTRAOC MUSC SURG
procedure,ICD10PCS,08BRXZZ,08BRXZZ,CCS_19,100.0,mapped_ccs,,false,Other therapeutic procedures on eyelids; conjunctiva; cornea (procedure),ICD-10-PCS,2,1,"Excision of Left Lower Eyelid, External Approach"
procedure,ICD10PCS,00163J2,00163J2,CCS_2,111.0,mapped_ccs,,false,Insertion; replacement; or removal of extracranial ventricular shunt (procedure),ICD-10-PCS,1,1,"Bypass Cerebral Ventricle to Atrium with Synthetic Substitute, Percutaneous Approach"
procedure,ICD10PCS,0Y9530Z,0Y9530Z,CCS_98,229.0,mapped_ccs,,false,Other non-OR gastrointestinal therapeutic procedures (procedure),ICD-10-PCS,1,1,"Drainage of Right Inguinal Region with Drainage Device, Percutaneous Approach"
procedure,ICD10PCS,B32RZ2Z,B32RZ2Z,CCS_177,86.0,mapped_ccs,,false,Computerized axial tomography (CT) scan head (procedure),ICD-10-PCS,2,1,Computerized Tomography (CT Scan) of Intracranial Arteries using Intravascular Optical Coherence
procedure,ICD10PCS,0UB04ZZ,0UB04ZZ,CCS_120,24.0,mapped_ccs,,false,Other operations on ovary (procedure),ICD-10-PCS,1,1,"Excision of Right Ovary, Percutaneous Endoscopic Approach"
procedure,ICD9PCS,14.71,1471,CCS_20,112.0,mapped_ccs,,true,Other intraocular therapeutic procedures (procedure),ICD-9-CM Volume 3,1,1,ANTERIOR REMOV VITREOUS
procedure,ICD10PCS,0H95XZZ,0H95XZZ,CCS_168,76.0,mapped_ccs,,false,Incision and drainage; skin and subcutaneous tissue (procedure),ICD-10-PCS,2,1,"Drainage of Chest Skin, External Approach"
procedure,ICD10PCS,0KB70ZX,0KB70ZX,CCS_159,66.0,mapped_ccs,,false,Other diagnostic procedures on musculoskeletal system (procedure),ICD-10-PCS,2,2,"Excision of Right Upper Arm Muscle, Open Approach, Diagnostic"
procedure,ICD10PCS,0DCP7ZZ,0DCP7ZZ,CCS_229,144.0,mapped_ccs,,false,Nonoperative removal of foreign body (procedure),ICD-10-PCS,1,1,"Extirpation of Matter from Rectum, Via Natural or Artificial Opening"
procedure,ICD10PCS,B44GZZZ,B44GZZZ,CCS_197,108.0,mapped_ccs,,false,Other diagnostic ultrasound (procedure),ICD-10-PCS,4,3,Ultrasonography of Left Lower Extremity Arteries
procedure,ICD10PCS,0KBR0ZX,0KBR0ZX,CCS_159,66.0,mapped_ccs,,false,Other diagnostic procedures on musculoskeletal system (procedure),ICD-10-PCS,5,5,"Excision of Left Upper Leg Muscle, Open Approach, Diagnostic"
procedure,ICD9PCS,22.52,2252,CCS_33,158.0,mapped_ccs,,true,Other OR therapeutic procedures on nose; mouth and pharynx (procedure),ICD-9-CM Volume 3,1,1,SPHENOIDOTOMY
procedure,ICD10PCS,01BG0ZZ,01BG0ZZ,CCS_9,220.0,mapped_ccs,,false,Other OR therapeutic nervous system procedures (procedure),ICD-10-PCS,1,1,"Excision of Tibial Nerve, Open Approach"
procedure,ICD10PCS,05HD33Z,05HD33Z,CCS_54,181.0,mapped_ccs,,false,Other vascular catheterization; not heart (procedure),ICD-10-PCS,5,5,"Insertion of Infusion Device into Right Cephalic Vein, Percutaneous Approach"
procedure,ICD10PCS,02K83ZZ,02K83ZZ,CCS_62,190.0,mapped_ccs,,false,Other diagnostic cardiovascular procedures (procedure),ICD-10-PCS,1,1,"Map Conduction Mechanism, Percutaneous Approach"
procedure,ICD10PCS,0HB8XZZ,0HB8XZZ,CCS_170,79.0,mapped_ccs,,false,Excision of skin lesion (procedure),ICD-10-PCS,4,2,"Excision of Buttock Skin, External Approach"
procedure,ICD10PCS,BT1FYZZ,BT1FYZZ,CCS_187,97.0,mapped_ccs,,false,Intravenous pyelogram (procedure),ICD-10-PCS,1,1,"Fluoroscopy of Left Kidney, Ureter and Bladder using Other Contrast"
procedure,ICD10PCS,3E0F83Z,3E0F83Z,CCS_41,167.0,mapped_ccs,,false,Other non-OR therapeutic procedures on respiratory system (procedure),ICD-10-PCS,2,1,"Introduction of Anti-inflammatory into Respiratory Tract, Via Natural or Artificial Opening Endoscopic"
procedure,ICD10PCS,0KUQ07Z,0KUQ07Z,CCS_160,68.0,mapped_ccs,,false,Other therapeutic procedures on muscles and tendons (procedure),ICD-10-PCS,1,1,"Supplement Right Upper Leg Muscle with Autologous Tissue Substitute, Open Approach"
procedure,ICD9PCS,22.02,2202,CCS_32,157.0,mapped_ccs,,true,Other non-OR therapeutic procedures on nose; mouth and pharynx (procedure),ICD-9-CM Volume 3,1,1,SINUS LAVAGE THRU OSTIUM
medication,RXNORM,617325,617325,RXN_617325,29688.0,rxcui_exact,,false,ethacrynate sodium 50 MG Injection (medication),RXNORM,1,1,ethacrynate sodium
medication,RXNORM,1049909,1049909,RXN_1049909,27049.0,rxcui_exact,,false,DIPHENHYDRAMINE HYDROCHLORIDE 25 mg ORAL CAPSULE [Allergy Relief] (medication),RXNORM,2,2,diphenhydramine HCl
medication,RXNORM,199378,199378,RXN_199378,,oov,pediatric_absent,false,carbamazepine,RXNORM,3,3,carbamazepine
medication,RXNORM,858817,858817,RXN_858817,30163.0,rxcui_exact,,false,Enalapril Maleate 10 mg ORAL TABLET (medication),RXNORM,5,3,enalapril maleate
medication,RXNORM,313453,313453,RXN_313453,,oov,pediatric_absent,false,tretinoin microspheres,RXNORM,1,1,tretinoin microspheres
medication,RXNORM,103403,103403,RXN_103403,,oov,pediatric_absent,false,hydrocortisone,RXNORM,2,1,hydrocortisone
diagnosis,ICD9,851.81,85181,PHE_816,26617.0,mapped_phecode,,true,Cerebral laceration and contusion (injuries & poisonings),ICD9,4,2,Frontal lobe contusion
diagnosis,ICD9,560.30,56030,PHE_560.2,26022.0,mapped_phecode,,true,Impaction of intestine (digestive),ICD9,1,1,"Impaction of intestine, unspecified"
diagnosis,ICD10,R82.7,R827,PHE_598.9,26133.0,mapped_phecode,,true,PHE_598.9,ICD10,5,2,Abnormal findings on microbiological examination of urine
diagnosis,ICD10,S89.191A,S89191A,ICD10_S89191A,17865.0,unmapped_icd_in_vocab,,true,"Other physeal fracture of lower end of right tibia, initial encounter for closed fracture",ICD10,1,1,"Other physeal fracture of lower end of right tibia, initial encounter for closed fracture"
diagnosis,ICD10,Q79.3,Q793,PHE_756.1,26540.0,mapped_phecode,,true,Congenital anomalies of abdominal wall; diaphram (congenital anomalies),ICD10,2,1,Gastroschisis
diagnosis,ICD10,S83.289A,S83289A,ICD10_S83289A,,oov,unknown_unmappable,true,,ICD10,3,2,Lateral meniscal tear
diagnosis,ICD9,524.60,52460,PHE_526.41,25947.0,mapped_phecode,,true,"Temporomandibular joint disorder, unspecified (digestive)",ICD9,9,3,"Temporomandibular joint disorders, unspecified"
diagnosis,ICD10,M26.29,M2629,ICD10_M2629,,oov,unknown_unmappable,true,,ICD10,4,2,Other anomalies of dental arch relationship
diagnosis,ICD10,A63.0,A630,PHE_078,25012.0,mapped_phecode,,true,Viral warts & HPV (infectious diseases),ICD10,5,3,Genital warts
diagnosis,ICD9,725,725,PHE_717,26395.0,mapped_phecode,,false,Polymyalgia Rheumatica (musculoskeletal),ICD9,2,2,Polymyalgia rheumatica
diagnosis,ICD10,N30.80,N3080,ICD10_N3080,12602.0,unmapped_icd_in_vocab,,true,Other cystitis without hematuria,ICD10,2,2,Other cystitis without hematuria
diagnosis,ICD10,T82.318A,T82318A,ICD10_T82318A,19464.0,unmapped_icd_in_vocab,,true,"Breakdown (mechanical) of other vascular grafts, initial encounter",ICD10,1,1,"Breakdown (mechanical) of other vascular grafts, initial encounter"
diagnosis,ICD10,S86.911A,S86911A,ICD10_S86911A,17843.0,unmapped_icd_in_vocab,,true,"Strain of unspecified muscle(s) and tendon(s) at lower leg level, right leg, initial encounter",ICD10,2,1,"Knee strain, right, initial encounter"
diagnosis,ICD10,M12.049,M12049,ICD10_M12049,,oov,unknown_unmappable,true,,ICD10,3,1,Jaccoud's arthropathy of hand
diagnosis,ICD10,M71.20,M7120,ICD10_M7120,11954.0,unmapped_icd_in_vocab,,true,"Synovial cyst of popliteal space [Baker], unspecified knee",ICD10,1,1,Baker's cyst of knee
diagnosis,ICD10,T38.5X5D,T385X5D,ICD10_T385X5D,,oov,unknown_unmappable,true,,ICD10,1,1,"Adverse effect of megestrol, subsequent encounter"
diagnosis,ICD10,Z87.798,Z87798,ICD10_Z87798,21647.0,unmapped_icd_in_vocab,,true,Personal history of other (corrected) congenital malformations,ICD10,8,8,Personal history of other (corrected) congenital malformations
diagnosis,ICD10,R83.9,R839,PHE_346.3,25528.0,mapped_phecode,,true,Nonspecific abnormal findings in cerebrospinal fluid (neurological),ICD10,3,2,CSF abnormal
diagnosis,ICD10,S00.532A,S00532A,ICD10_S00532A,14091.0,unmapped_icd_in_vocab,,true,"Contusion of oral cavity, initial encounter",ICD10,3,2,"Contusion of oral cavity, initial encounter"
diagnosis,ICD10,T21.02XA,T2102XA,ICD10_T2102XA,18400.0,unmapped_icd_in_vocab,,true,"Burn of unspecified degree of abdominal wall, initial encounter",ICD10,3,2,"Burn of unspecified degree of abdominal wall, initial encounter"
diagnosis,ICD9,719.66,71966,PHE_741,26474.0,mapped_phecode,,true,Symptoms and disorders of the joints (musculoskeletal),ICD9,3,2,Other symptoms referable to lower leg joint
diagnosis,ICD10,G83.0,G830,PHE_344,25520.0,mapped_phecode,,true,Other paralytic syndromes (neurological),ICD10,1,1,Diplegia of upper limbs
diagnosis,ICD9,E900.9,E9009,ICD9_E9009,22817.0,unmapped_icd_in_vocab,,true,Accidents due to excessive heat of unspecified origin,ICD9,1,1,"Accident due to excessive heat, unspecified origin"
diagnosis,ICD10,V49.59XA,V4959XA,ICD10_V4959XA,20133.0,unmapped_icd_in_vocab,,true,"Passenger injured in collision with other motor vehicles in traffic accident, initial encounter",ICD10,2,1,"Passenger injured in collision with other motor vehicles in traffic accident, initial encounter"
