event_type,code_system,raw_code,normalized_code,mimic_token,mapping_status,oov_cause,n_events,n_patients,sample_description
diagnosis,ICD10,D23.121,D23121,ICD10_D23121,oov,unknown_unmappable,4,1,"Other benign neoplasm of skin of left upper eyelid, including canthus"
diagnosis,ICD10,M24.829,M24829,ICD10_M24829,oov,unknown_unmappable,4,1,Elbow locking
procedure,HCPCS,47729,47729,HCPCS_47729,oov,unknown_unmappable,4,4,HX PULMONARY ARTERY BANDING (PAB)
diagnosis,ICD10,Q65.01,Q6501,ICD10_Q6501,oov,unknown_unmappable,4,2,"Congenital dislocation of right hip, unilateral"
medication,RXNORM,212787,212787,RXN_212787,oov,pediatric_absent,4,3,cimetidine HCl
procedure,HCPCS,50172,50172,HCPCS_50172,oov,unknown_unmappable,4,4,"HX TOF REPAIR, VENTRICULOTOMY, TRANSANULAR PATCH"
drg,DRG,OMAPR203,OMAPR203,DRG_OMAPR203,oov,unknown_unmappable,4,4,CHEST PAIN
diagnosis,ICD9,760.8,7608,ICD9_7608,oov,code_version_mismatch,4,3,Other specified maternal conditions affecting fetus or newborn
diagnosis,ICD10,H74.03,H7403,ICD10_H7403,oov,unknown_unmappable,4,4,"Tympanosclerosis, bilateral"
drg,DRG,OMAPR384,OMAPR384,DRG_OMAPR384,oov,unknown_unmappable,4,4,"CONTUSION, OPEN WOUND & OTHER TRAUMA TO SKIN & SUBCUTANEOUS TISSUE"
diagnosis,ICD10,Q65.02,Q6502,ICD10_Q6502,oov,unknown_unmappable,4,2,"Congenital dislocation of left hip, unilateral"
procedure,HCPCS,18152,18152,HCPCS_18152,oov,unknown_unmappable,4,4,TEAR DUCT PROBE & IRRIG.
diagnosis,ICD10,S76.019A,S76019A,ICD10_S76019A,oov,unknown_unmappable,4,2,Strain of hip flexor
procedure,HCPCS,11813,11813,HCPCS_11813,oov,unknown_unmappable,4,4,ANTERIOR NOSE CAUTERIZATION
medication,RXNORM,582974,582974,RXN_582974,oov,pediatric_absent,4,1,somatropin
drg,DRG,OMAPR340,OMAPR340,DRG_OMAPR340,oov,unknown_unmappable,4,4,FRACTURE OF FEMUR
diagnosis,ICD10,T80.69XD,T8069XD,ICD10_T8069XD,oov,unknown_unmappable,4,2,"Serum sickness due to drug, subsequent encounter"
diagnosis,ICD10,H04.539,H04539,ICD10_H04539,oov,unknown_unmappable,4,1,Neonatal obstruction of unspecified nasolacrimal duct
diagnosis,ICD10,Q72.40,Q7240,ICD10_Q7240,oov,unknown_unmappable,4,1,"Congenital longitudinal deficiency of femur, unspecified laterality"
procedure,HCPCS,62253,62253,HCPCS_62253,oov,unknown_unmappable,4,4,MYRINGOTOMY W/ ASPIRATION
diagnosis,ICD9,V77.91,V7791,ICD9_V7791,oov,code_version_mismatch,4,2,Screening for lipoid disorders
medication,RXNORM,259878,259878,RXN_259878,oov,pediatric_absent,4,1,vit C/Zn gluc/Echin purp
diagnosis,ICD10,P36.9,P369,PHE_657,oov,pediatric_absent,4,4,"Bacterial sepsis of newborn, unspecified"
drg,DRG,MS098,MS098,DRG_MS098,oov,unknown_unmappable,4,2,NON-BACTERIAL INFECT OF NERVOUS SYS EXC VIRAL MENINGITIS W CC
diagnosis,ICD10,S83.004D,S83004D,ICD10_S83004D,oov,unknown_unmappable,4,2,"Unspecified dislocation of right patella, subsequent encounter"
procedure,HCPCS,46425,46425,HCPCS_46425,oov,unknown_unmappable,4,4,HX COLONOSCOPY WITH BIOPSY
medication,RXNORM,1049880,1049880,RXN_1049880,oov,pediatric_absent,4,2,diphenhydramine HCl
diagnosis,ICD10,H05.113,H05113,ICD10_H05113,oov,unknown_unmappable,3,1,"Orbital pseudotumor, bilateral"
diagnosis,ICD10,H04.213,H04213,ICD10_H04213,oov,unknown_unmappable,3,2,Epiphora due to excess lacrimation of both sides
diagnosis,ICD10,T23.212A,T23212A,ICD10_T23212A,oov,unknown_unmappable,3,2,"Burn of left thumb, second degree, initial encounter"
diagnosis,ICD10,D31.01,D3101,ICD10_D3101,oov,unknown_unmappable,3,1,Nevus of right conjunctiva
medication,RXNORM,1294122,1294122,RXN_1294122,oov,pediatric_absent,3,1,lipase/protease/amylase
medication,RXNORM,848176,848176,RXN_848176,oov,pediatric_absent,3,3,betamethasone/propylene glyc
medication,RXNORM,197818,197818,RXN_197818,oov,pediatric_absent,3,1,indomethacin
medication,RXNORM,1299811,1299811,RXN_1299811,oov,pediatric_absent,3,2,calcium carbonate/vitamin D3
medication,RXNORM,1864324,1864324,RXN_1864324,oov,pediatric_absent,3,1,canakinumab/PF
medication,RXNORM,309916,309916,RXN_309916,oov,pediatric_absent,3,1,dimethicone
medication,RXNORM,1871456,1871456,RXN_1871456,oov,pediatric_absent,3,1,lisdexamfetamine dimesylate
medication,RXNORM,199680,199680,RXN_199680,oov,pediatric_absent,3,2,dimethicone
medication,RXNORM,966407,966407,RXN_966407,oov,pediatric_absent,3,1,levothyroxine sodium
medication,RXNORM,1094560,1094560,RXN_1094560,oov,pediatric_absent,3,1,cod liver oil/zinc oxide
medication,RXNORM,857005,857005,RXN_857005,oov,pediatric_absent,3,1,hydrocodone/acetaminophen
medication,RXNORM,722111,722111,RXN_722111,oov,pediatric_absent,3,3,adapalene
medication,RXNORM,309097,309097,RXN_309097,oov,pediatric_absent,3,1,cefuroxime axetil
medication,RXNORM,198750,198750,RXN_198750,oov,pediatric_absent,3,1,methylcellulose
diagnosis,ICD10,T23.262A,T23262A,ICD10_T23262A,oov,unknown_unmappable,3,2,"Partial thickness burn of back of left hand, initial encounter"
diagnosis,ICD10,S62.650D,S62650D,ICD10_S62650D,oov,unknown_unmappable,3,1,"Closed nondisplaced fracture of middle phalanx of right index finger with routine healing, subsequent encounter"
diagnosis,ICD9,941.07,94107,ICD9_94107,oov,code_version_mismatch,3,2,Burn of unspecified degree of forehead and cheek
diagnosis,ICD10,S14.101D,S14101D,ICD10_S14101D,oov,unknown_unmappable,3,1,"Spinal cord injury at C1-C4 level, subsequent encounter"
diagnosis,ICD10,H04.543,H04543,ICD10_H04543,oov,unknown_unmappable,3,2,Stenosis of bilateral lacrimal canaliculi
diagnosis,ICD10,S52.232D,S52232D,ICD10_S52232D,oov,unknown_unmappable,3,1,"Displaced oblique fracture of shaft of left ulna, subsequent encounter for closed fracture with routine healing"
diagnosis,ICD10,M60.20,M6020,ICD10_M6020,oov,unknown_unmappable,3,1,"Granuloma, foreign-body"
diagnosis,ICD10,H73.91,H7391,ICD10_H7391,oov,unknown_unmappable,3,1,Abnormal tympanic membrane of right ear
diagnosis,ICD10,M21.951,M21951,ICD10_M21951,oov,unknown_unmappable,3,2,Unspecified acquired deformity of right thigh
medication,RXNORM,1871464,1871464,RXN_1871464,oov,pediatric_absent,3,1,lisdexamfetamine dimesylate
medication,RXNORM,239999,239999,RXN_239999,oov,pediatric_absent,3,2,epoetin alfa
diagnosis,ICD10,T23.201D,T23201D,ICD10_T23201D,oov,unknown_unmappable,3,1,"Second degree burn of right hand and fingers, subsequent encounter"
diagnosis,ICD10,T23.252A,T23252A,ICD10_T23252A,oov,unknown_unmappable,3,2,"Burn of second degree of left palm, initial encounter"
diagnosis,ICD10,S11.90XD,S1190XD,ICD10_S1190XD,oov,unknown_unmappable,3,1,"Unspecified open wound of unspecified part of neck, subsequent encounter"
diagnosis,ICD10,H53.013,H53013,ICD10_H53013,oov,unknown_unmappable,3,2,"Amblyopia, deprivation, bilateral"
diagnosis,ICD10,S12.401D,S12401D,ICD10_S12401D,oov,unknown_unmappable,3,1,"Closed nondisplaced fracture of fifth cervical vertebra with routine healing, unspecified fracture morphology, subsequent encounter"
diagnosis,ICD10,H93.291,H93291,ICD10_H93291,oov,unknown_unmappable,3,1,"Other abnormal auditory perceptions, right ear"
diagnosis,ICD10,H04.532,H04532,ICD10_H04532,oov,unknown_unmappable,3,2,"Nasolacrimal duct obstruction, neonatal, left"
medication,RXNORM,1297988,1297988,RXN_1297988,oov,pediatric_absent,3,1,ubidecarenone
medication,RXNORM,312132,312132,RXN_312132,oov,pediatric_absent,3,2,oxaprozin
medication,RXNORM,1085816,1085816,RXN_1085816,oov,pediatric_absent,3,2,spinosad
medication,RXNORM,577317,577317,RXN_577317,oov,pediatric_absent,3,2,paricalcitol
medication,RXNORM,309310,309310,RXN_309310,oov,pediatric_absent,3,3,ciprofloxacin
medication,RXNORM,242429,242429,RXN_242429,oov,pediatric_absent,3,2,potassium iodide
diagnosis,ICD10,H04.431,H04431,ICD10_H04431,oov,unknown_unmappable,3,1,Lacrimal mucocele of right lacrimal passage
diagnosis,ICD10,P77.9,P779,ICD10_P779,oov,unknown_unmappable,3,2,"Necrotizing enterocolitis in newborn, unspecified"
diagnosis,ICD10,H66.3X2,H663X2,ICD10_H663X2,oov,unknown_unmappable,3,2,"Chronic suppurative otitis media of left ear, unspecified otitis media location"
diagnosis,ICD10,S89.321D,S89321D,ICD10_S89321D,oov,unknown_unmappable,3,2,"Salter-Harris type II physeal fracture of distal end of right fibula with routine healing, subsequent encounter"
diagnosis,ICD10,T23.009A,T23009A,ICD10_T23009A,oov,unknown_unmappable,3,1,"Burn of hand, unspecified laterality, unspecified degree, initial encounter"
medication,RXNORM,1595455,1595455,RXN_1595455,oov,pediatric_absent,3,1,lipase/protease/amylase
diagnosis,ICD10,S62.024A,S62024A,ICD10_S62024A,oov,unknown_unmappable,3,1,"Nondisplaced fracture of middle third of navicular (scaphoid) bone of right wrist, initial encounter for closed fracture"
diagnosis,ICD10,W21.06XA,W2106XA,ICD10_W2106XA,oov,unknown_unmappable,3,2,"Struck by volleyball, initial encounter"
medication,RXNORM,313803,313803,RXN_313803,oov,pediatric_absent,3,2,ascorbic acid
medication,RXNORM,314268,314268,RXN_314268,oov,pediatric_absent,3,1,tazarotene
diagnosis,ICD10,S93.601D,S93601D,ICD10_S93601D,oov,unknown_unmappable,3,1,"Sprain of right foot, subsequent encounter"
diagnosis,ICD9,764.95,76495,ICD9_76495,oov,code_version_mismatch,3,3,"Unspecified fetal growth retardation, 1,250-1,499 grams"
diagnosis,ICD10,H20.819,H20819,ICD10_H20819,oov,unknown_unmappable,3,1,"Fuchs' heterochromic cyclitis, unspecified eye"
diagnosis,ICD10,H35.54,H3554,ICD10_H3554,oov,unknown_unmappable,3,1,Dystrophies primarily involving the retinal pigment epithelium
medication,RXNORM,197379,197379,RXN_197379,oov,pediatric_absent,3,1,atenolol
medication,RXNORM,9873,9873,RXN_9873,oov,pediatric_absent,3,3,pedi multivit no.17 w-fluoride
medication,RXNORM,866419,866419,RXN_866419,oov,pediatric_absent,3,1,metoprolol succinate
medication,RXNORM,418475,418475,RXN_418475,oov,pediatric_absent,3,3,clotrimazole
procedure,HCPCS,39252,39252,HCPCS_39252,oov,unknown_unmappable,3,3,BIOPSY
procedure,HCPCS,41335,41335,HCPCS_41335,oov,unknown_unmappable,3,3,CHANGE TRACH TIES
procedure,HCPCS,13293,13293,HCPCS_13293,oov,unknown_unmappable,3,3,REMOVAL OF BROVIAC CATHETER
procedure,HCPCS,47614,47614,HCPCS_47614,oov,unknown_unmappable,3,3,HX LUNG BIOPSY
procedure,HCPCS,81037,81037,HCPCS_81037,oov,unknown_unmappable,3,3,"SPINAL PUNCTURE, LUMBAR, DIAGNOSTIC"
procedure,HCPCS,47826,47826,HCPCS_47826,oov,unknown_unmappable,3,3,HX CLOSURE OF GASTROSTOMY
procedure,HCPCS,47095,47095,HCPCS_47095,oov,unknown_unmappable,3,3,ILEOSTOMY TAKEDOWN
medication,RXNORM,284207,284207,RXN_284207,oov,pediatric_absent,3,2,ethinyl estradiol/drospirenone
medication,RXNORM,199378,199378,RXN_199378,oov,pediatric_absent,3,3,carbamazepine
diagnosis,ICD10,S83.289A,S83289A,ICD10_S83289A,oov,unknown_unmappable,3,2,Lateral meniscal tear
diagnosis,ICD10,M12.049,M12049,ICD10_M12049,oov,unknown_unmappable,3,1,Jaccoud's arthropathy of hand
diagnosis,ICD10,T76.92XD,T7692XD,ICD10_T7692XD,oov,unknown_unmappable,3,2,"Child abuse, subsequent encounter"
diagnosis,ICD10,G25.83,G2583,ICD10_G2583,oov,unknown_unmappable,3,1,Benign shuddering attacks
diagnosis,ICD10,S02.91XB,S0291XB,ICD10_S0291XB,oov,unknown_unmappable,3,1,"Unspecified fracture of skull, initial encounter for open fracture"
medication,RXNORM,855324,855324,RXN_855324,oov,pediatric_absent,3,2,warfarin sodium
diagnosis,ICD10,S52.092D,S52092D,ICD10_S52092D,oov,unknown_unmappable,3,1,"Other fracture of upper end of left ulna, subsequent encounter for closed fracture with routine healing"
diagnosis,ICD10,S52.182A,S52182A,ICD10_S52182A,oov,unknown_unmappable,3,1,"Other fracture of upper end of left radius, initial encounter for closed fracture"
diagnosis,ICD10,T63.91XD,T6391XD,ICD10_T6391XD,oov,unknown_unmappable,3,1,"Allergy or toxic reaction to venom, accidental or unintentional, subsequent encounter"
diagnosis,ICD10,T63.91XA,T6391XA,ICD10_T6391XA,oov,unknown_unmappable,3,2,"Allergy or toxic reaction to venom, initial encounter"
diagnosis,ICD9,V61.25,V6125,ICD9_V6125,oov,code_version_mismatch,3,2,Behavior causing concern in foster child
diagnosis,ICD9,993.0,9930,ICD9_9930,oov,code_version_mismatch,3,2,Pressure-related ear pain
medication,RXNORM,1747294,1747294,RXN_1747294,oov,pediatric_absent,3,1,ibuprofen lysine/PF
medication,RXNORM,1797844,1797844,RXN_1797844,oov,pediatric_absent,3,2,ipratropium bromide
medication,RXNORM,748798,748798,RXN_748798,oov,pediatric_absent,3,1,ethinyl estradiol/drospirenone
medication,RXNORM,1658156,1658156,RXN_1658156,oov,pediatric_absent,3,1,hepatitis B virus vaccine/PF
diagnosis,ICD9,V01.9,V019,ICD9_V019,oov,code_version_mismatch,3,2,Infectious disease exposure
diagnosis,ICD10,T24.101A,T24101A,ICD10_T24101A,oov,unknown_unmappable,3,1,"Burn of right leg, first degree, initial encounter"
diagnosis,ICD10,S63.639A,S63639A,ICD10_S63639A,oov,unknown_unmappable,3,2,"Volar plate injury of finger, initial encounter"
diagnosis,ICD10,Q65.31,Q6531,ICD10_Q6531,oov,unknown_unmappable,3,2,"Congenital partial dislocation of right hip, unilateral"
diagnosis,ICD10,S31.139S,S31139S,ICD10_S31139S,oov,unknown_unmappable,3,1,"Gunshot wound of abdomen, sequela"
diagnosis,ICD9,385.00,38500,PHE_385.5,oov,pediatric_absent,3,2,"Tympanosclerosis, unspecified as to involvement"
medication,RXNORM,198190,198190,RXN_198190,oov,pediatric_absent,3,2,ranitidine HCl
diagnosis,ICD9,E968.3,E9683,ICD9_E9683,oov,code_version_mismatch,3,1,Assault by hot liquid
diagnosis,ICD10,S76.319D,S76319D,ICD10_S76319D,oov,unknown_unmappable,3,1,"Hamstring strain, unspecified laterality, subsequent encounter"
diagnosis,ICD10,H35.119,H35119,ICD10_H35119,oov,unknown_unmappable,3,2,"ROP (retinopathy of prematurity), stage 0, unspecified laterality"
diagnosis,ICD10,S89.021A,S89021A,ICD10_S89021A,oov,unknown_unmappable,3,2,"Salter-Harris type II physeal fracture of upper end of right tibia, initial encounter for closed fracture"
medication,RXNORM,1010980,1010980,RXN_1010980,oov,pediatric_absent,3,2,carbinoxamine/pseudoephed/DM
medication,RXNORM,997170,997170,RXN_997170,oov,pediatric_absent,3,2,codeine sulfate
diagnosis,ICD10,Z05.5,Z055,ICD10_Z055,oov,unknown_unmappable,3,1,Observation and evaluation of newborn for suspected gastrointestinal condition ruled out
diagnosis,ICD10,S92.254A,S92254A,ICD10_S92254A,oov,unknown_unmappable,3,2,"Nondisplaced fracture of navicular (scaphoid) of right foot, initial encounter for closed fracture"
diagnosis,ICD10,H60.399,H60399,ICD10_H60399,oov,unknown_unmappable,3,2,"Otitis externa, chronic infective"
diagnosis,ICD10,M40.05,M4005,ICD10_M4005,oov,unknown_unmappable,3,2,Postural kyphosis of thoracolumbar region
procedure,HCPCS,44571,44571,HCPCS_44571,oov,unknown_unmappable,3,3,IR ANGIO INTRAOPERATIVE
procedure,HCPCS,50184,50184,HCPCS_50184,oov,unknown_unmappable,3,3,"HX VSD CLOSURE, DEVICE"
procedure,HCPCS,47763,47763,HCPCS_47763,oov,unknown_unmappable,3,3,HX UPPER GI ENDOSCOPY
procedure,HCPCS,50190,50190,HCPCS_50190,oov,unknown_unmappable,3,3,"HX VSD REPAIR, PRIMARY CLOSURE"
medication,RXNORM,1650030,1650030,RXN_1650030,oov,pediatric_absent,3,3,doxycycline monohydrate
diagnosis,ICD9,799.21,79921,ICD9_79921,oov,code_version_mismatch,3,1,Jittery
diagnosis,ICD10,E71.448,E71448,ICD10_E71448,oov,unknown_unmappable,3,2,Other secondary carnitine deficiency
diagnosis,ICD10,S05.02XS,S0502XS,ICD10_S0502XS,oov,unknown_unmappable,3,1,"Corneal abrasion, left, sequela"
diagnosis,ICD10,S60.569A,S60569A,ICD10_S60569A,oov,unknown_unmappable,3,2,"Insect bite of hand with local reaction, unspecified laterality, initial encounter"
medication,RXNORM,310933,310933,RXN_310933,oov,pediatric_absent,3,1,hypromellose
medication,RXNORM,1923050,1923050,RXN_1923050,oov,pediatric_absent,3,1,levothyroxine sodium
medication,RXNORM,749879,749879,RXN_749879,oov,pediatric_absent,3,1,norethindrone-ethin. estradiol
medication,RXNORM,1439810,1439810,RXN_1439810,oov,pediatric_absent,3,1,vortioxetine hydrobromide
medication,RXNORM,1300205,1300205,RXN_1300205,oov,pediatric_absent,3,2,"diph,pertuss(acell),tet vac/PF"
diagnosis,ICD9,777.6,7776,PHE_656.6,oov,pediatric_absent,3,2,Perinatal intestinal perforation
diagnosis,ICD10,S86.019A,S86019A,ICD10_S86019A,oov,unknown_unmappable,3,1,"Strain of unspecified achilles tendon, initial encounter"
diagnosis,ICD9,385.24,38524,PHE_385.5,oov,pediatric_absent,3,2,Partial loss or necrosis of ear ossicles
diagnosis,ICD10,S73.006A,S73006A,ICD10_S73006A,oov,unknown_unmappable,3,2,"Unspecified dislocation of unspecified hip, initial encounter"
diagnosis,ICD9,945.33,94533,ICD9_94533,oov,code_version_mismatch,3,1,Full-thickness skin loss due to burn (third degree NOS) of ankle
diagnosis,ICD10,H47.312,H47312,ICD10_H47312,oov,unknown_unmappable,3,1,"Coloboma of optic disc, left eye"
diagnosis,ICD10,C84.90,C8490,ICD10_C8490,oov,unknown_unmappable,3,1,"Mature NK/t-cell lymphoma, unspecified body region, unspecified mature NK/t-cell lymphoma type"
medication,RXNORM,1426660,1426660,RXN_1426660,oov,pediatric_absent,3,2,guaifenesin/DM/pseudoephedrine
medication,RXNORM,34322,34322,RXN_34322,oov,pediatric_absent,3,1,"potassium phos,m-basic-d-basic"
diagnosis,ICD9,V21.34,V2134,ICD9_V2134,oov,code_version_mismatch,3,2,"Low birth weight status, 1500-1999 grams"
diagnosis,ICD10,O30.009,O30009,ICD10_O30009,oov,unknown_unmappable,3,1,Discordant fetal growth in twin gestation
diagnosis,ICD10,S00.451A,S00451A,ICD10_S00451A,oov,unknown_unmappable,3,3,"Foreign body in ear lobe, right, initial encounter"
medication,RXNORM,731181,731181,RXN_731181,oov,pediatric_absent,3,1,darbepoetin alfa in polysorbat
medication,RXNORM,1729308,1729308,RXN_1729308,oov,pediatric_absent,3,1,aprepitant
diagnosis,ICD10,S82.161A,S82161A,ICD10_S82161A,oov,unknown_unmappable,3,1,"Torus fracture of upper end of right tibia, initial encounter for closed fracture"
diagnosis,ICD10,H50.60,H5060,ICD10_H5060,oov,unknown_unmappable,3,1,Mechanical strabismus from Brown's tendon sheath syndrome
diagnosis,ICD10,S62.031A,S62031A,ICD10_S62031A,oov,unknown_unmappable,3,1,"Closed displaced fracture of proximal third of scaphoid bone of right wrist, initial encounter"
diagnosis,ICD10,T23.222D,T23222D,ICD10_T23222D,oov,unknown_unmappable,3,2,"Burn of second degree of single left finger (nail) except thumb, subsequent encounter"
medication,RXNORM,200141,200141,RXN_200141,oov,pediatric_absent,3,1,dextrose
medication,RXNORM,727345,727345,RXN_727345,oov,pediatric_absent,3,1,epinephrine
diagnosis,ICD10,S82.899A,S82899A,ICD10_S82899A,oov,unknown_unmappable,3,2,Ankle fracture
diagnosis,ICD10,T36.0X4A,T360X4A,ICD10_T360X4A,oov,unknown_unmappable,3,1,"Amoxicillin rash, undetermined intent, initial encounter"
diagnosis,ICD10,S72.335D,S72335D,ICD10_S72335D,oov,unknown_unmappable,3,2,"Closed nondisplaced oblique fracture of shaft of left femur with routine healing, subsequent encounter"
diagnosis,ICD10,S68.119A,S68119A,ICD10_S68119A,oov,unknown_unmappable,3,1,"Traumatic amputation of fingertip, initial encounter"
diagnosis,ICD9,995.52,99552,ICD9_99552,oov,code_version_mismatch,3,2,Neglect of child
medication,RXNORM,968925,968925,RXN_968925,oov,pediatric_absent,3,1,lipase/protease/amylase
medication,RXNORM,200194,200194,RXN_200194,oov,pediatric_absent,3,2,zolmitriptan
medication,RXNORM,1300377,1300377,RXN_1300377,oov,pediatric_absent,3,2,"diph,pertuss(acell),tet vac/PF"
medication,RXNORM,309381,309381,RXN_309381,oov,pediatric_absent,3,3,coal tar
medication,RXNORM,832908,832908,RXN_832908,oov,pediatric_absent,3,2,calcium carbonate/vitamin D3
medication,RXNORM,607295,607295,RXN_607295,oov,pediatric_absent,3,2,dapsone
diagnosis,ICD10,H66.009,H66009,ICD10_H66009,oov,unknown_unmappable,3,2,Acute suppurative otitis media without spontaneous rupture of ear drum
diagnosis,ICD10,S82.209D,S82209D,ICD10_S82209D,oov,unknown_unmappable,3,1,"Tibia/fibula fracture, unspecified laterality, closed, with routine healing, subsequent encounter"
diagnosis,ICD10,S59.802D,S59802D,ICD10_S59802D,oov,unknown_unmappable,3,1,"Other specified injuries of left elbow, subsequent encounter"
diagnosis,ICD10,S99.811D,S99811D,ICD10_S99811D,oov,unknown_unmappable,3,1,"Other specified injuries of right ankle, subsequent encounter"
diagnosis,ICD10,H74.91,H7491,ICD10_H7491,oov,unknown_unmappable,3,2,Unspecified disorder of right middle ear and mastoid
diagnosis,ICD10,P07.21,P0721,ICD10_P0721,oov,unknown_unmappable,3,2,"Extreme immaturity of newborn, gestational age less than 23 completed weeks"
diagnosis,ICD10,P76.1,P761,PHE_656.6,oov,pediatric_absent,3,3,Transitory ileus of newborn
diagnosis,ICD10,L89.209,L89209,ICD10_L89209,oov,unknown_unmappable,3,2,"Decubitus ulcer of hip, unspecified laterality, unspecified ulcer stage"
diagnosis,ICD10,W53.11XD,W5311XD,ICD10_W5311XD,oov,unknown_unmappable,3,1,"Rat bite, subsequent encounter"
medication,RXNORM,1591923,1591923,RXN_1591923,oov,pediatric_absent,3,1,acetylcysteine
medication,RXNORM,1374744,1374744,RXN_1374744,oov,pediatric_absent,3,1,Lactobacillus rhamnosus GG
medication,RXNORM,1490047,1490047,RXN_1490047,oov,pediatric_absent,3,1,elosulfase alfa
medication,RXNORM,309305,309305,RXN_309305,oov,pediatric_absent,3,2,ciprofloxacin/hydrocortisone
diagnosis,ICD10,Z02.5,Z025,ICD10_Z025,oov,unknown_unmappable,3,1,Encounter for examination for participation in sport
diagnosis,ICD10,H35.142,H35142,ICD10_H35142,oov,unknown_unmappable,3,2,"Retinopathy of prematurity, stage 3, left eye"
medication,RXNORM,484814,484814,RXN_484814,oov,pediatric_absent,3,1,tadalafil
