rxcui,level1_token,level2_token,level3_token,tty
857297,RXN_857297,RXN_857297,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
857131,,,THERA_ANALGESICS,Semantic Clinical Drug
857301,,,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
1439810,RXN_1790890,,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
197321,RXN_197321,RXN_197321,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
608143,,,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
1606868,,,THERA_UNCLASSIFIED_DRUG_PRODUCTS,Semantic Clinical Drug
1243046,,,THERA_UNCLASSIFIED_DRUG_PRODUCTS,Semantic Clinical Drug
992528,RXN_992528,RXN_992528,THERA_ANTIFUNGALS,Semantic Clinical Drug
204442,,,THERA_ANTIARTHRITICS,Semantic Clinical Drug
1247404,,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
242668,,,THERA_ELECT_CALORIC_H2O,Semantic Clinical Drug
1791229,RXN_1791229,RXN_1791229,THERA_CARDIAC_DRUGS,Semantic Clinical Drug
1046985,,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
240651,,,THERA_SKIN_PREPS,Semantic Clinical Drug
861370,,,THERA_ELECT_CALORIC_H2O,Semantic Clinical Drug
1091133,,,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
849389,RXN_849389,RXN_849389,THERA_ANTIPARKINSON_DRUGS,Semantic Clinical Drug
197529,,,THERA_CNS_DRUGS,Semantic Clinical Drug
1111663,,,THERA_COUGH_COLD_PREPARATIONS,Semantic Clinical Drug
1649944,RXN_1649946,,THERA_COLONY_STIMULATING_FACTORS,Semantic Clinical Drug
1094560,,,THERA_SKIN_PREPS,Semantic Clinical Drug
637168,,,THERA_SKIN_PREPS,Semantic Clinical Drug
1737244,,,THERA_ANTIBIOTICS,Semantic Clinical Drug
1252230,,,THERA_SKIN_PREPS,Semantic Clinical Drug
1797844,,,THERA_EENT_PREPS,Semantic Clinical Drug
1039062,,INGSET_1039063+1039064+1155520+1165002+1294097+1361199+795523,THERA_UNCLASSIFIED_DRUG_PRODUCTS,Ingredient
314092,RXN_206791,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
759743,,,THERA_CONTRACEPTIVES,Generic Pack
1657151,,,THERA_ANALGESICS,Semantic Clinical Drug
855942,,,THERA_ANALGESICS,Semantic Clinical Drug
1234482,,,THERA_VITAMINS,Semantic Clinical Drug
995615,,,THERA_ELECT_CALORIC_H2O,Semantic Clinical Drug
1098911,,,THERA_COUGH_COLD_PREPARATIONS,Semantic Clinical Drug
861710,RXN_861710,RXN_861710,THERA_GASTROINTESTINAL,Semantic Clinical Drug
861692,,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
1595455,RXN_1595457,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
1595471,,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
1101932,,,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
252770,,,THERA_HERBALS,Semantic Clinical Drug
259145,,,THERA_HERBALS,Semantic Clinical Drug
1747294,,,THERA_CARDIOVASCULAR,Semantic Clinical Drug
242946,RXN_207273,,THERA_CARDIAC_DRUGS,Semantic Clinical Drug
308901,,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
1665093,RXN_1665093,RXN_1665093,THERA_ANTIBIOTICS,Semantic Clinical Drug
1796444,,,THERA_SKIN_PREPS,Precise Ingredient
1233607,,,THERA_ELECT_CALORIC_H2O,Semantic Clinical Drug
244099,,,THERA_ELECT_CALORIC_H2O,Semantic Clinical Drug
226343,RXN_226343,RXN_226343,THERA_EENT_PREPS,Semantic Clinical Drug
205316,,,THERA_CNS_DRUGS,Semantic Clinical Drug
1006688,,,THERA_SKIN_PREPS,Semantic Clinical Drug
349404,RXN_1090577,,THERA_SKIN_PREPS,Semantic Clinical Drug
1807894,,,THERA_ANTIHYPERGLYCEMICS,Semantic Clinical Drug
197411,RXN_197411,RXN_197411,THERA_ANTIPARKINSON_DRUGS,Semantic Clinical Drug
856660,,,THERA_MUSCLE_RELAXANTS,Semantic Clinical Drug
237892,,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
990982,RXN_990982,RXN_990982,THERA_AUTONOMIC_DRUGS,Semantic Clinical Drug
1047437,,,THERA_MUSCLE_RELAXANTS,Semantic Clinical Drug
856652,,,THERA_MUSCLE_RELAXANTS,Semantic Clinical Drug
313774,,,THERA_ELECT_CALORIC_H2O,Semantic Clinical Drug
198430,,,THERA_CNS_DRUGS,Semantic Clinical Drug
252478,,,THERA_CNS_DRUGS,Semantic Clinical Drug
1190220,,,THERA_ANTIASTHMATICS,Semantic Clinical Drug
1358610,,,THERA_HORMONES,Semantic Clinical Drug
1809076,,,THERA_BIOLOGICALS,Semantic Clinical Drug
1809066,,,THERA_BIOLOGICALS,Semantic Clinical Drug
311787,RXN_311787,RXN_311787,THERA_ANTIBIOTICS,Semantic Clinical Drug
313234,,,THERA_HORMONES,Semantic Clinical Drug
313233,RXN_1190957,,THERA_HORMONES,Semantic Clinical Drug
857391,,,THERA_ANALGESICS,Semantic Clinical Drug
1310948,,,THERA_ELECT_CALORIC_H2O,Semantic Clinical Drug
848956,,,THERA_ANTIBIOTICS,Semantic Clinical Drug
308976,RXN_308976,RXN_308976,THERA_CNS_DRUGS,Semantic Clinical Drug
349198,,,THERA_CNS_DRUGS,Semantic Clinical Drug
856853,,,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
1873729,,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
237870,,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
863559,RXN_863559,RXN_863559,THERA_ANTIVIRALS,Semantic Clinical Drug
314154,RXN_314154,RXN_314154,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
359822,,,THERA_ANTIPARASITICS,Semantic Clinical Drug
857560,,,THERA_UNCLASSIFIED_DRUG_PRODUCTS,Semantic Clinical Drug
1869697,,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
857005,,,THERA_ANALGESICS,Semantic Clinical Drug
1649405,,,THERA_ANTIBIOTICS,Semantic Clinical Drug
1650143,RXN_1650143,RXN_1650143,THERA_ANTIBIOTICS,Semantic Clinical Drug
809992,RXN_809994,,THERA_CNS_DRUGS,Semantic Clinical Drug
1665210,RXN_1665210,RXN_1665210,THERA_ANTIBIOTICS,Semantic Clinical Drug
310934,,,THERA_EENT_PREPS,Semantic Clinical Drug
205104,,,THERA_SKIN_PREPS,Semantic Clinical Drug
992809,RXN_992809,RXN_992809,THERA_ANESTHETICS,Semantic Clinical Drug
882548,,,THERA_SKIN_PREPS,Semantic Clinical Drug
1870970,,,THERA_VITAMINS,Semantic Clinical Drug
34322,,INGSET_1101774+1155876+1156960+1165145+1165146+1165722+1165723+1165727+1165728+1165804+1165805+1165810+1926520+1928565+1928566+2205511+2667655+2688946+2716828+330758+345883+385063+434905+541954+632001+800639+800920+800924+801437+801441+801867+807389+875816+875826,THERA_ELECT_CALORIC_H2O,Ingredient
198089,,,THERA_SEDATIVE_HYPNOTICS,Semantic Clinical Drug
855869,RXN_855871,,THERA_CNS_DRUGS,Semantic Clinical Drug
597267,,,THERA_ANTIVIRALS,Semantic Clinical Drug
617304,,,THERA_ANTIBIOTICS,Semantic Clinical Drug
483446,,,THERA_CNS_DRUGS,Semantic Clinical Drug
1113007,,,THERA_CNS_DRUGS,Semantic Clinical Drug
311727,RXN_311727,RXN_311727,THERA_GASTROINTESTINAL,Semantic Clinical Drug
2623,,INGSET_1153768+1153919+1153923+1153924+1295312+2725163+2725164+315701+329455+340084+358508+371594+371595+377314+377660+377661+377662+378086+379106+438800,THERA_UNCLASSIFIED_DRUG_PRODUCTS,Ingredient
1049615,RXN_1049615,RXN_1049615,THERA_ANALGESICS,Semantic Clinical Drug
1190568,RXN_1190568,RXN_1190568,THERA_GASTROINTESTINAL,Semantic Clinical Drug
828365,,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
1235049,,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
197305,RXN_197305,RXN_197305,THERA_EENT_PREPS,Semantic Clinical Drug
314113,,,THERA_ELECT_CALORIC_H2O,Semantic Clinical Drug
1191126,,,THERA_AUTONOMIC_DRUGS,Semantic Clinical Drug
197987,RXN_197987,RXN_197987,THERA_CARDIOVASCULAR,Semantic Clinical Drug
860114,,,THERA_ANALGESICS,Semantic Clinical Drug
903857,RXN_903857,RXN_903857,THERA_AUTONOMIC_DRUGS,Semantic Clinical Drug
199376,,,THERA_ELECT_CALORIC_H2O,Semantic Clinical Drug
197885,,,THERA_CARDIOVASCULAR,Semantic Clinical Drug
979468,,,THERA_CARDIOVASCULAR,Semantic Clinical Drug
314119,RXN_314119,RXN_314119,THERA_SMOKING_DETERRENTS,Semantic Clinical Drug
198555,RXN_198555,RXN_198555,THERA_SKIN_PREPS,Semantic Clinical Drug
486131,RXN_486131,RXN_486131,THERA_SKIN_PREPS,Semantic Clinical Drug
200344,,,THERA_BLOOD,Semantic Clinical Drug
996571,RXN_996571,RXN_996571,THERA_CNS_DRUGS,Semantic Clinical Drug
283433,,,THERA_HORMONES,Semantic Clinical Drug
307684,,,THERA_ANALGESICS,Semantic Clinical Drug
1116572,,,THERA_COUGH_COLD_PREPARATIONS,Semantic Clinical Drug
198342,,,THERA_SKIN_PREPS,Semantic Clinical Drug
197593,RXN_207634,,THERA_ELECT_CALORIC_H2O,Semantic Clinical Drug
200141,,,THERA_ELECT_CALORIC_H2O,Semantic Clinical Drug
884522,,,THERA_AUTONOMIC_DRUGS,Semantic Clinical Drug
1650142,,,THERA_ANTIBIOTICS,Semantic Clinical Drug
1741905,,,THERA_SKIN_PREPS,Semantic Clinical Drug
607295,,,THERA_SKIN_PREPS,Semantic Clinical Drug
204528,RXN_209029,,THERA_BIOLOGICALS,Semantic Clinical Drug
984078,,,THERA_ANTIFUNGALS,Semantic Clinical Drug
282561,,,THERA_ANTINEOPLASTICS,Semantic Clinical Drug
5775,,INGSET_5775,THERA_DIAGNOSTIC,Ingredient
1868843,,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
1801279,,,THERA_CARDIOVASCULAR,Semantic Clinical Drug
1666613,RXN_1666620,,THERA_MUSCLE_RELAXANTS,Semantic Clinical Drug
1369791,,,THERA_MUSCLE_RELAXANTS,Semantic Clinical Drug
210467,RXN_210467,RXN_210467,THERA_VITAMINS,Semantic Clinical Drug
884386,RXN_884386,RXN_884386,THERA_AUTONOMIC_DRUGS,Semantic Clinical Drug
197443,RXN_197443,RXN_197443,THERA_ANTIPARKINSON_DRUGS,Semantic Clinical Drug
476399,RXN_476399,RXN_476399,THERA_ANTIPARKINSON_DRUGS,Semantic Clinical Drug
313803,,,THERA_VITAMINS,Semantic Clinical Drug
197412,,,THERA_ANTIPARKINSON_DRUGS,Semantic Clinical Drug
314208,RXN_314208,RXN_314208,THERA_ANTIPARKINSON_DRUGS,Semantic Clinical Drug
312845,RXN_312845,RXN_312845,THERA_ANTIPARKINSON_DRUGS,Semantic Clinical Drug
485514,,,THERA_UNCLASSIFIED_DRUG_PRODUCTS,Semantic Clinical Drug
859190,,,THERA_ANTIPARKINSON_DRUGS,Semantic Clinical Drug
410503,,,THERA_UNCLASSIFIED_DRUG_PRODUCTS,Semantic Clinical Drug
727539,RXN_727542,,THERA_COLONY_STIMULATING_FACTORS,Semantic Clinical Drug
1726676,,,THERA_ANTINEOPLASTICS,Semantic Clinical Drug
1049909,RXN_1049909,RXN_1049909,THERA_ANTIHISTAMINES,Semantic Clinical Drug
309595,RXN_309595,RXN_309595,THERA_VITAMINS,Semantic Clinical Drug
866910,RXN_866912,,THERA_CARDIOVASCULAR,Semantic Clinical Drug
861490,,,THERA_SKIN_PREPS,Semantic Clinical Drug
483442,RXN_483442,RXN_483442,THERA_CNS_DRUGS,Semantic Clinical Drug
204874,,,THERA_ANTIBIOTICS,Semantic Clinical Drug
197701,RXN_197701,RXN_197701,THERA_ANTIFUNGALS,Semantic Clinical Drug
1739772,RXN_1739774,,THERA_CNS_DRUGS,Semantic Clinical Drug
1797863,,,THERA_EENT_PREPS,Semantic Clinical Drug
1091145,,,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
9004,,,THERA_UNCLASSIFIED_DRUG_PRODUCTS,Precise Ingredient
245001,,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
198056,RXN_198056,RXN_198056,THERA_HORMONES,Semantic Clinical Drug
197625,RXN_197625,RXN_197625,THERA_CARDIOVASCULAR,Semantic Clinical Drug
351276,,,THERA_HORMONES,Semantic Clinical Drug
856903,RXN_856903,RXN_856903,THERA_ANALGESICS,Semantic Clinical Drug
833709,,,THERA_ANALGESICS,Semantic Clinical Drug
825411,RXN_854142,,THERA_ANALGESICS,Semantic Clinical Drug
315090,,,THERA_ANTIBIOTICS,Semantic Clinical Drug
310155,RXN_310155,RXN_310155,THERA_ANTIBIOTICS,Semantic Clinical Drug
198108,,,THERA_ANTIARTHRITICS,Semantic Clinical Drug
239351,,,THERA_SKIN_PREPS,Precise Ingredient
730955,,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
309305,,,THERA_ANTIBIOTICS,Semantic Clinical Drug
1244205,,,THERA_BIOLOGICALS,Semantic Clinical Drug
283417,,,THERA_COUGH_COLD_PREPARATIONS,Semantic Clinical Drug
313137,RXN_313137,RXN_313137,THERA_ANTIBIOTICS,Semantic Clinical Drug
762846,,,THERA_HORMONES,Semantic Clinical Drug
197507,RXN_197507,RXN_197507,THERA_GASTROINTESTINAL,Semantic Clinical Drug
240755,RXN_240755,RXN_240755,THERA_ELECT_CALORIC_H2O,Semantic Clinical Drug
1649963,RXN_1649964,,THERA_COLONY_STIMULATING_FACTORS,Semantic Clinical Drug
1359117,,,THERA_CONTRACEPTIVES,Generic Pack
724859,,,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
1001691,,,THERA_ELECT_CALORIC_H2O,Semantic Clinical Drug
311355,RXN_311355,RXN_311355,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
309381,,,THERA_SKIN_PREPS,Semantic Clinical Drug
1028454,,INGSET_1013623+2671082+2671091+2682745,THERA_VITAMINS,Precise Ingredient
829993,,,THERA_VITAMINS,Semantic Clinical Drug
1482515,,,THERA_CNS_DRUGS,Semantic Clinical Drug
198359,,,THERA_CNS_DRUGS,Semantic Clinical Drug
1037164,,,THERA_COUGH_COLD_PREPARATIONS,Semantic Clinical Drug
310670,RXN_310670,RXN_310670,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
197853,RXN_197853,RXN_197853,THERA_ANTIFUNGALS,Semantic Clinical Drug
311048,,,THERA_ANTIHYPERGLYCEMICS,Semantic Clinical Drug
1726214,RXN_1726214,RXN_1726214,THERA_ANTIBIOTICS,Semantic Clinical Drug
1251039,,,THERA_COUGH_COLD_PREPARATIONS,Semantic Clinical Drug
2180666,,,THERA_ELECT_CALORIC_H2O,Semantic Clinical Drug
897612,,,THERA_CARDIAC_DRUGS,Semantic Clinical Drug
308517,,,THERA_MUSCLE_RELAXANTS,Semantic Clinical Drug
308979,RXN_308979,RXN_308979,THERA_CNS_DRUGS,Semantic Clinical Drug
308973,RXN_308973,RXN_308973,THERA_CNS_DRUGS,Semantic Clinical Drug
809536,,,THERA_ELECT_CALORIC_H2O,Semantic Clinical Drug
1379,,INGSET_1038740+1038760+1042837+1042865+1047450+1049277+1049373+1049397+1235018+1310816+1539437+215543+2475349+2477935+2671300+729818+997657,THERA_SKIN_PREPS,Precise Ingredient
1369787,,,THERA_MUSCLE_RELAXANTS,Semantic Clinical Drug
310933,RXN_730063,,THERA_EENT_PREPS,Semantic Clinical Drug
1723157,,,THERA_ANTIBIOTICS,Semantic Clinical Drug
314111,RXN_314111,RXN_314111,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
1425854,,,THERA_AUTONOMIC_DRUGS,Semantic Clinical Drug
1248741,,,THERA_HORMONES,Semantic Clinical Drug
1113042,,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
1294481,,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
1114127,,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
855499,,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
835593,RXN_835593,RXN_835593,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
198201,RXN_198201,RXN_198201,THERA_ANTIBIOTICS,Semantic Clinical Drug
36676,,INGSET_1152459+1152461+1152465+1153551+1158770+1158780+1159311+1159313+1161024+1161025+1161068+1162918+1162920+1295352+1536465+1536466+1536468+1536469+1536472+1536473+1536674+1536832+1542918+1718979+1718981+1718982+1719696+1804373+1855338+1855339+1855340+1868187+1868194+1868481+1870398+1870401+1870402+1870414+237977+2474331+2474332+2571086+2599359+2625142+2625143+316682+316683+316684+316686+316687+336807+373899+451048+616537+616538+727994,THERA_GASTROINTESTINAL,Ingredient
313211,RXN_313211,RXN_313211,THERA_ANTINEOPLASTICS,Semantic Clinical Drug
317160,RXN_317160,RXN_317160,THERA_ANTINEOPLASTICS,Semantic Clinical Drug
700883,RXN_705617,,THERA_ANTINEOPLASTICS,Semantic Clinical Drug
197557,RXN_197557,RXN_197557,THERA_ANTIBIOTICS,Semantic Clinical Drug
313209,RXN_261289,,THERA_ANTINEOPLASTICS,Semantic Clinical Drug
199224,RXN_199224,RXN_199224,THERA_ANTINEOPLASTICS,Semantic Clinical Drug
884535,RXN_884537,,THERA_AUTONOMIC_DRUGS,Semantic Clinical Drug
884532,,,THERA_AUTONOMIC_DRUGS,Semantic Clinical Drug
198561,RXN_198561,RXN_198561,THERA_ELECT_CALORIC_H2O,Semantic Clinical Drug
884385,,,THERA_AUTONOMIC_DRUGS,Semantic Clinical Drug
313565,RXN_313565,RXN_313565,THERA_ANTIVIRALS,Semantic Clinical Drug
1550940,,,THERA_ANTIARTHRITICS,Semantic Clinical Drug
197505,,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
197541,RXN_197541,RXN_197541,THERA_ANTIARTHRITICS,Semantic Clinical Drug
259586,,,THERA_ELECT_CALORIC_H2O,Semantic Clinical Drug
309317,,,THERA_ELECT_CALORIC_H2O,Semantic Clinical Drug
2854,,INGSET_2854,THERA_ELECT_CALORIC_H2O,Ingredient
71722,,INGSET_1043295+1087235+1087407+1088244+1088246+1099274+1099278+1190183+1192919+1245390+1245467+1245685+1248163+1302274+1313919+1872915+2106879+216344+219866+226635+2711888+352624+352892+607363+796381+82000+836262+895371,THERA_GASTROINTESTINAL,Multiple Ingredients
313800,RXN_313800,RXN_313800,THERA_ANTIBIOTICS,Semantic Clinical Drug
636534,,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
1494667,,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
1655726,RXN_1655728,,THERA_ANTIINFLAM_TUMOR_NECROSIS_FACTOR_INHIBITING_AGENTS,Semantic Clinical Drug
1872979,,,THERA_ANTIINFLAM_TUMOR_NECROSIS_FACTOR_INHIBITING_AGENTS,Semantic Clinical Drug
198546,,,THERA_ELECT_CALORIC_H2O,Semantic Clinical Drug
311207,RXN_311207,RXN_311207,THERA_ANTIINFECTIVES_MISCELLANEOUS,Semantic Clinical Drug
598006,,,THERA_ANTIBIOTICS,Semantic Clinical Drug
607573,,,THERA_ANTIHISTAMINES,Semantic Clinical Drug
199246,RXN_199246,RXN_199246,THERA_ANTIHYPERGLYCEMICS,Semantic Clinical Drug
237506,,,THERA_ELECT_CALORIC_H2O,Semantic Clinical Drug
1424612,,,THERA_SKIN_PREPS,Semantic Clinical Drug
198750,,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
389122,,,THERA_SKIN_PREPS,Semantic Clinical Drug
882527,,,THERA_CARDIOVASCULAR,Semantic Clinical Drug
312069,RXN_312069,RXN_312069,THERA_HORMONES,Semantic Clinical Drug
198250,RXN_198250,RXN_198250,THERA_ANTIBIOTICS,Semantic Clinical Drug
308763,,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
1088772,,,THERA_ELECT_CALORIC_H2O,Semantic Clinical Drug
966249,,,THERA_THYROID_PREPS,Semantic Clinical Drug
312962,,,THERA_CARDIOVASCULAR,Semantic Clinical Drug
402506,,,THERA_CNS_DRUGS,Semantic Clinical Drug
199378,RXN_866303,,THERA_CNS_DRUGS,Semantic Clinical Drug
1812419,,,THERA_CNS_DRUGS,Semantic Clinical Drug
1551295,,,THERA_ANTIHYPERGLYCEMICS,Semantic Clinical Drug
310519,RXN_310519,RXN_310519,THERA_ELECT_CALORIC_H2O,Semantic Clinical Drug
311386,RXN_311386,RXN_311386,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
864681,,,THERA_ANTIINFECTIVES_MISCELLANEOUS,Semantic Clinical Drug
860215,RXN_860215,RXN_860215,THERA_ANTINEOPLASTICS,Semantic Clinical Drug
1596780,,,THERA_HORMONES,Semantic Clinical Drug
100213,,INGSET_2618881+2618882+2618883+2618884+2618885+2618892+2618894+2618899+2618900+2618901,THERA_GASTROINTESTINAL,Ingredient
259372,,INGSET_1156669+1156670+1295331+2637466+2637467+2637468+2637469+2637470+579080+579082,THERA_ELECT_CALORIC_H2O,Ingredient
312079,RXN_312079,RXN_312079,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
359396,,,THERA_UNCLASSIFIED_DRUG_PRODUCTS,Semantic Clinical Drug
1421461,,,THERA_CONTRACEPTIVES,Generic Pack
1811886,,,THERA_CONTRACEPTIVES,Semantic Clinical Drug
483325,,,THERA_CONTRACEPTIVES,Semantic Clinical Drug
401938,,,THERA_UNCLASSIFIED_DRUG_PRODUCTS,Semantic Clinical Drug
312831,RXN_312831,RXN_312831,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
1358617,,,THERA_HORMONES,Semantic Clinical Drug
198007,,,THERA_CARDIOVASCULAR,Semantic Clinical Drug
198006,RXN_198006,RXN_198006,THERA_CARDIOVASCULAR,Semantic Clinical Drug
197381,RXN_197381,RXN_197381,THERA_CARDIOVASCULAR,Semantic Clinical Drug
1727443,,,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
1734928,,,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
1734951,,,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
1736590,RXN_1736590,RXN_1736590,THERA_UNCLASSIFIED_DRUG_PRODUCTS,Semantic Clinical Drug
854252,RXN_854252,RXN_854252,THERA_ANTICOAGULANTS,Semantic Clinical Drug
995278,,,THERA_ANTIHISTAMINES,Semantic Clinical Drug
1095421,,,THERA_ELECT_CALORIC_H2O,Semantic Clinical Drug
998442,RXN_998442,RXN_998442,THERA_ANTIFUNGALS,Semantic Clinical Drug
597406,,,THERA_ANTIARTHRITICS,Semantic Clinical Drug
1863343,,,THERA_ANTINEOPLASTICS,Semantic Clinical Drug
1191138,RXN_1191138,RXN_1191138,THERA_ANTINEOPLASTICS,Semantic Clinical Drug
240447,,,THERA_ANTIBIOTICS,Semantic Clinical Drug
542347,,,THERA_ANESTHETICS,Semantic Clinical Drug
1923432,RXN_1923432,RXN_1923432,THERA_EENT_PREPS,Semantic Clinical Drug
314072,RXN_314072,RXN_314072,THERA_EENT_PREPS,Semantic Clinical Drug
310015,RXN_310015,RXN_310015,THERA_EENT_PREPS,Semantic Clinical Drug
1360219,,,THERA_EENT_PREPS,Semantic Clinical Drug
28393,,INGSET_215246+215461+217944+217950+217952+220590+2385343+2385349+2700381+340200+343157+343193+343253+343285+343506+800000+800041+800058+800067+800071+800112+800645+807007+864007,THERA_SKIN_PREPS,Precise Ingredient
11423,,INGSET_1039053+1044411+1048968+1049135+1089064+1089111+1090822+1090830+1100256+1119566+1145107+1145108+1152695+1152697+1152922+1152923+1154647+1154648+1154649+1154650+1154653+1154654+1154655+1154656+1155003+1155004+1155355+1155520+1155979+1155980+1156405+1159468+1159474+1159803+1159804+1161741+1162824+1163038+1163040+1163041+1164101+1164364+1165442+1165539+1165540+1165738+1241792+1241793+1241794+1248138+1248139+1248140+1249114+1249115+1305336+1313920+1313921+1313922+1313923+1370453+1373246+1373247+1423408+1423409+1425313+1494213+1722235+1734936+1792498+1793914+1798477+1798478+1798479+1804184+1921771+1942344+1942345+1946473+1946474+2106106+221024+2586853+2586854+330558+330836+331396+331440+333087+333483+333756+340124+340138+343028+343329+349897+358643+358776+360238+360504+360505+374474+374564+376286+376361+376977+377379+377623+377844+379162+438195+438197+440803+452650+452653+452656+452675+477175+477181+577230+577231+617953+617979+630922+637128+637148+637167+637461+637481+645280+702005+731049+795523+797232+891704+891705+891714+891715+891788+891789+891810+891811+899862+968782+968816,THERA_SKIN_PREPS,Ingredient
1043704,,,THERA_EENT_PREPS,Semantic Clinical Drug
832908,,,THERA_ELECT_CALORIC_H2O,Semantic Clinical Drug
1739837,,,THERA_AUTONOMIC_DRUGS,Semantic Clinical Drug
485413,,,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
203211,,INGSET_1091620+1988303+203494+220309+2586033+405349+491095+540618+629300+830794+830800+830836+830844+830860+830864+830868+830899+833194+833216+849867,THERA_UNCLASSIFIED_DRUG_PRODUCTS,Precise Ingredient
317136,RXN_317136,RXN_317136,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
753562,,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
1246673,,,THERA_ANTIPARASITICS,Semantic Clinical Drug
315096,,,THERA_CONTRACEPTIVES,Semantic Clinical Drug
197892,RXN_197892,RXN_197892,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
1190570,,,THERA_EENT_PREPS,Semantic Clinical Drug
310228,,,THERA_CONTRACEPTIVES,Semantic Clinical Drug
1797895,,,THERA_EENT_PREPS,Semantic Clinical Drug
1797900,,,THERA_EENT_PREPS,Semantic Clinical Drug
308188,,,THERA_ANTIBIOTICS,Semantic Clinical Drug
309362,RXN_309362,RXN_309362,THERA_ANTIPLATELET_DRUGS,Semantic Clinical Drug
1720586,,,THERA_AUTONOMIC_DRUGS,Semantic Clinical Drug
1806206,,,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
1806210,,,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
1806204,,,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
312832,,,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
313863,,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
1482507,RXN_1482513,,THERA_CNS_DRUGS,Semantic Clinical Drug
852877,RXN_852877,RXN_852877,THERA_CARDIAC_DRUGS,Semantic Clinical Drug
1923359,,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
858342,,,THERA_ANALGESICS,Semantic Clinical Drug
597448,,,THERA_SKIN_PREPS,Semantic Clinical Drug
155120,,INGSET_1791838+1791853,THERA_CARDIAC_DRUGS,Precise Ingredient
728227,,,THERA_ELECT_CALORIC_H2O,Semantic Clinical Drug
430902,,,THERA_MUSCLE_RELAXANTS,Semantic Clinical Drug
722111,,,THERA_SKIN_PREPS,Semantic Clinical Drug
351155,,,THERA_SKIN_PREPS,Semantic Clinical Drug
198429,,,THERA_CNS_DRUGS,Semantic Clinical Drug
5956,,INGSET_5956,THERA_DIAGNOSTIC,Ingredient
